user_id,year,month,age,employment_type,residence_type,city_tier,monthly_income,income_sources_count,income_std_6m,salary_day_variance,monthly_spending,discretionary_spend_ratio,essential_spend_ratio,spending_volatility,balance_low_days,utility_bill_amount,utility_payment_ratio,utility_delay_days,bill_payment_consistency,bnpl_usage_count,bnpl_on_time_ratio,microloan_count,microloan_repayment_ratio,monthly_sales,sales_growth_rate,cashflow_variance,business_expense_ratio,late_payment_events,missed_payment_events,financial_stress_index
U2010,2026,12,42.0,business,rented,tier2,80021.06,3.0,6280.320131076795,0.0,35431.02,0.46,0.49,0.21,4.0,1700.0,,0.0,0.83,4.0,0.77,3.0,0.54,46228.0,0.35,0.47,,0.0,1.0,0.3
U2011,2026,1,38.0,salaried,,,88339.93,,6793.4295820245925,3.0,46414.86,,0.44,,2.0,5566.0,0.78,2.0,0.87,4.0,0.56,3.0,0.56,0.0,0.27,0.51,0.41,3.0,1.0,0.21
U2011,2026,2,38.0,salaried,rented,tier2,104171.32,1.0,6526.030087409748,3.0,34386.37,0.21,,0.27,4.0,4480.0,0.8,,0.67,4.0,0.8,4.0,0.92,0.0,-0.18,0.21,0.44,2.0,1.0,0.67
U2011,2026,3,38.0,salaried,rented,tier2,86706.32,4.0,5635.369870355543,,47365.25,,0.65,0.23,7.0,2603.0,0.98,5.0,0.6,6.0,0.85,1.0,0.56,0.0,0.19,,0.6,0.0,,0.58
U2011,2026,4,,salaried,rented,tier2,96444.06,1.0,5810.658755216496,4.0,72000.28,0.25,0.78,0.27,10.0,2763.0,,6.0,0.89,3.0,0.73,3.0,0.85,0.0,0.13,0.28,0.65,4.0,0.0,
U2011,2026,5,38.0,salaried,,tier2,92252.32,4.0,2683.748594172832,6.0,78762.22,0.28,,0.31,6.0,2387.0,0.7,4.0,,2.0,0.56,3.0,0.7,0.0,-0.06,0.12,0.62,1.0,1.0,0.93
U2011,2026,6,,salaried,,tier2,93403.03,,4665.130100257752,3.0,40069.28,0.54,0.67,,1.0,4737.0,0.97,4.0,0.73,3.0,0.72,1.0,0.93,0.0,0.26,0.27,,4.0,0.0,0.65
U2011,2026,7,38.0,salaried,rented,tier2,88966.25,2.0,,,60706.19,0.52,,0.12,5.0,3522.0,0.9,7.0,0.75,,,3.0,,0.0,-0.09,,0.51,0.0,,0.97
U2011,2026,8,,salaried,rented,tier2,103774.83,3.0,6477.137619604575,6.0,28922.09,0.36,0.79,0.24,1.0,964.0,,2.0,0.62,1.0,0.84,2.0,0.77,0.0,,0.59,0.48,2.0,3.0,0.83
U2011,2026,9,38.0,salaried,,tier2,102051.75,3.0,8963.420752723201,1.0,45968.51,,0.5,,6.0,4128.0,0.8,,0.82,5.0,0.62,3.0,0.74,0.0,0.21,0.23,0.31,3.0,2.0,0.55
U2011,2026,10,38.0,salaried,rented,tier2,79822.81,3.0,6206.022485784554,6.0,,0.31,0.69,0.06,3.0,815.0,0.98,4.0,0.75,0.0,,1.0,,0.0,0.17,0.47,0.38,1.0,3.0,0.23
U2011,2026,11,38.0,salaried,rented,tier2,101267.46,3.0,,0.0,40587.93,0.27,,0.33,12.0,4851.0,,4.0,0.83,5.0,,4.0,0.94,0.0,0.03,0.28,,1.0,,
U2011,2026,12,38.0,salaried,rented,tier2,101998.49,3.0,5751.440601389542,6.0,56421.24,0.41,0.47,,2.0,,,7.0,0.66,,0.54,3.0,0.53,0.0,0.35,0.24,0.76,2.0,3.0,0.24
U2012,2026,1,46.0,salaried,owned,tier3,45046.45,1.0,3856.2803702751153,6.0,19174.1,,0.61,0.08,11.0,,0.89,3.0,0.52,3.0,0.96,4.0,0.96,,0.13,,0.63,0.0,2.0,0.34
U2012,2026,2,46.0,salaried,owned,tier3,61361.53,,10926.383288170351,,47287.07,0.46,0.78,0.23,3.0,953.0,0.83,,0.55,3.0,0.71,1.0,0.97,0.0,0.04,,,,2.0,0.54
U2012,2026,3,,salaried,,tier3,54464.77,2.0,2508.97036875542,5.0,20074.47,,,,6.0,2644.0,0.62,1.0,0.9,6.0,0.87,0.0,,0.0,,0.11,0.54,1.0,0.0,0.89
U2012,2026,4,46.0,salaried,owned,tier3,60018.23,3.0,4445.375951680905,7.0,26509.08,,0.64,0.07,3.0,5565.0,0.88,,0.93,5.0,0.68,2.0,0.84,,,0.41,0.3,0.0,3.0,
U2012,2026,5,46.0,,,tier3,,1.0,,1.0,,0.57,0.54,0.16,4.0,4240.0,0.89,5.0,0.67,4.0,,3.0,0.91,0.0,0.33,0.22,0.5,,,0.25
U2012,2026,6,46.0,salaried,owned,tier3,,,,7.0,53931.13,0.33,0.47,0.07,3.0,2048.0,0.95,0.0,0.71,,0.84,3.0,0.76,0.0,0.04,0.56,0.61,1.0,3.0,0.21
U2012,2026,7,46.0,salaried,owned,tier3,50334.43,4.0,4664.3062540662395,7.0,37513.16,0.37,0.79,0.19,6.0,2818.0,0.85,5.0,0.8,0.0,0.67,3.0,0.88,0.0,0.24,0.34,0.74,0.0,2.0,
U2012,2026,8,46.0,salaried,,tier3,62390.35,3.0,4765.5658994348705,5.0,36271.72,0.36,0.77,0.29,0.0,3919.0,1.0,,0.83,5.0,0.98,4.0,0.7,0.0,0.29,0.55,0.77,4.0,2.0,0.85
U2012,2026,9,46.0,salaried,owned,,,2.0,3143.006594984734,6.0,44169.73,0.24,0.59,0.19,6.0,3328.0,0.99,4.0,0.74,5.0,,4.0,0.66,0.0,0.3,,0.38,3.0,0.0,
U2012,2026,10,,salaried,owned,,56721.2,3.0,3172.157561359732,6.0,18063.95,0.33,0.66,0.13,6.0,,0.97,1.0,0.53,1.0,0.75,,0.54,0.0,0.1,0.44,0.43,1.0,,0.22
U2012,2026,11,46.0,salaried,owned,tier3,48326.31,4.0,,,37645.06,0.42,0.76,0.2,12.0,3334.0,,0.0,0.98,,0.52,4.0,0.6,0.0,0.22,0.43,0.77,3.0,1.0,0.76
U2012,2026,12,,salaried,owned,tier3,74357.12,3.0,5393.978918683293,5.0,51684.75,0.39,,0.19,7.0,2351.0,0.69,1.0,0.73,6.0,0.62,0.0,0.57,0.0,0.2,,0.37,3.0,,0.51
U2013,2026,1,24.0,self_employed,owned,tier3,72663.86,3.0,,2.0,45349.59,0.23,0.46,0.17,0.0,,0.95,7.0,0.52,5.0,0.91,1.0,0.91,0.0,,,0.52,0.0,0.0,0.58
U2013,2026,2,24.0,self_employed,,,72195.5,3.0,2877.0459569601303,0.0,63131.47,0.24,0.68,0.34,11.0,1308.0,0.69,7.0,0.72,4.0,0.5,,0.54,0.0,-0.09,0.12,0.43,,2.0,0.78
U2013,2026,3,24.0,,owned,tier3,72048.85,3.0,6557.281888501568,2.0,58820.82,0.54,0.43,0.15,9.0,,0.97,,0.57,4.0,0.98,1.0,0.93,,0.25,0.59,0.68,1.0,2.0,
U2013,2026,4,24.0,self_employed,owned,tier3,,3.0,4279.439563749904,,36148.18,0.34,0.58,0.15,7.0,5704.0,0.71,1.0,0.86,4.0,0.71,2.0,0.73,0.0,,0.44,0.4,0.0,3.0,
U2013,2026,5,,self_employed,owned,,82344.75,1.0,5932.401685964682,6.0,,0.25,0.72,0.22,3.0,5430.0,0.67,2.0,0.71,3.0,0.63,0.0,0.82,0.0,-0.07,0.57,0.69,1.0,,0.23
U2013,2026,6,24.0,,,tier3,76110.49,3.0,7303.466528299693,3.0,42411.82,0.41,,0.08,6.0,3471.0,0.61,6.0,,2.0,0.55,2.0,0.61,,0.33,,0.64,2.0,0.0,0.47
U2013,2026,7,24.0,,owned,tier3,92358.98,4.0,4597.173159959878,4.0,27122.0,0.56,0.48,0.06,4.0,4467.0,0.99,,0.77,,0.74,0.0,0.83,0.0,0.26,0.1,0.59,,2.0,0.9
U2013,2026,8,24.0,self_employed,owned,tier3,78113.97,2.0,8775.934834033082,,38395.52,0.43,0.47,0.1,9.0,3896.0,0.88,,0.69,0.0,0.64,4.0,0.87,0.0,0.18,0.56,0.54,1.0,2.0,0.33
U2013,2026,9,,self_employed,owned,tier3,79432.76,2.0,3204.3639091801515,6.0,,0.51,0.52,0.15,11.0,1090.0,0.91,3.0,0.92,3.0,0.64,2.0,,0.0,-0.13,,,4.0,0.0,0.13
U2013,2026,10,24.0,self_employed,owned,tier3,79116.42,4.0,6465.919321639425,0.0,45754.68,0.54,0.75,0.14,8.0,5252.0,0.61,2.0,0.65,,0.59,3.0,0.67,0.0,0.04,0.37,0.36,3.0,0.0,0.44
U2013,2026,11,,self_employed,owned,tier3,70726.89,2.0,6932.275605840981,0.0,21715.22,0.46,0.49,,1.0,5715.0,0.72,2.0,0.52,4.0,,1.0,0.91,0.0,,0.49,0.37,3.0,1.0,0.86
U2013,2026,12,24.0,self_employed,owned,tier3,77021.86,4.0,5377.937372373727,0.0,,0.33,0.56,0.28,12.0,2890.0,0.97,5.0,1.0,0.0,0.54,4.0,0.62,0.0,,0.32,0.33,1.0,2.0,0.38
U2014,2026,1,51.0,salaried,owned,,53342.98,2.0,4905.737897768224,4.0,14054.18,0.49,,0.15,0.0,2855.0,0.69,1.0,0.61,0.0,0.83,2.0,0.51,0.0,0.0,0.53,0.55,,0.0,0.42
U2014,2026,2,51.0,salaried,,tier3,66504.83,3.0,4574.972053373182,,53492.9,0.56,0.72,0.34,0.0,2080.0,0.67,8.0,0.78,,0.99,2.0,0.85,0.0,,0.25,0.58,1.0,0.0,0.55
U2014,2026,3,51.0,salaried,owned,tier3,52202.18,2.0,,2.0,33085.81,0.41,0.44,,11.0,3513.0,0.92,6.0,0.56,0.0,0.73,1.0,0.87,0.0,-0.08,,0.64,1.0,3.0,0.89
U2014,2026,4,51.0,,,tier3,37127.85,1.0,3579.3083002133662,,16690.89,,0.66,0.13,,5635.0,0.73,3.0,0.96,5.0,0.55,4.0,0.87,0.0,0.39,0.59,0.64,2.0,2.0,0.24
U2014,2026,5,,salaried,owned,tier3,72631.13,,4402.3611830433965,3.0,,0.31,0.44,0.06,6.0,2963.0,,8.0,0.52,2.0,0.71,4.0,0.5,0.0,,0.53,0.57,,0.0,0.51
U2014,2026,6,51.0,salaried,,tier3,55578.55,2.0,2224.792342801557,4.0,31086.59,0.33,,0.12,4.0,,0.88,,0.96,6.0,0.7,3.0,0.51,0.0,0.33,0.14,0.79,2.0,,0.2
U2014,2026,7,51.0,salaried,owned,tier3,,1.0,6768.332797928655,0.0,44963.28,0.47,0.59,0.26,7.0,2414.0,0.8,8.0,0.54,5.0,0.67,1.0,0.63,0.0,0.02,0.12,0.71,3.0,2.0,0.12
U2014,2026,8,51.0,salaried,,,62005.69,4.0,1547.3889803702173,4.0,30565.16,0.5,0.47,,12.0,,0.73,8.0,0.95,2.0,0.74,3.0,0.62,0.0,,0.4,0.41,0.0,0.0,0.96
U2014,2026,9,51.0,salaried,owned,tier3,54690.35,1.0,7106.306952960596,7.0,16131.19,0.35,0.71,0.13,10.0,4140.0,0.95,4.0,1.0,2.0,0.74,2.0,0.72,0.0,0.1,0.3,0.34,0.0,2.0,
U2014,2026,10,51.0,salaried,owned,tier3,70611.47,1.0,7510.458797231932,0.0,39740.75,0.58,,0.19,11.0,2623.0,0.93,8.0,0.7,6.0,0.94,0.0,0.57,0.0,-0.05,,0.32,,0.0,
U2014,2026,11,51.0,salaried,owned,tier3,61780.25,1.0,3907.730087038122,4.0,26914.78,0.25,0.48,0.33,0.0,1797.0,0.75,1.0,0.93,1.0,0.99,2.0,0.58,0.0,0.12,0.3,0.35,4.0,1.0,0.38
U2014,2026,12,51.0,salaried,owned,tier3,53822.47,2.0,6871.365454357572,2.0,48197.6,0.24,0.7,,2.0,,0.85,0.0,0.96,3.0,0.94,4.0,0.79,0.0,0.29,0.17,0.54,4.0,1.0,0.14
U2015,2026,1,33.0,business,rented,tier1,63125.2,3.0,,2.0,40702.49,0.35,0.57,0.18,4.0,4123.0,0.79,7.0,0.69,6.0,0.97,4.0,0.76,148987.0,,0.52,0.59,4.0,0.0,0.77
U2015,2026,2,33.0,business,rented,,62799.34,1.0,2676.296473652202,6.0,19519.9,0.56,0.42,0.33,6.0,5515.0,0.75,3.0,0.91,1.0,0.69,0.0,0.71,227479.0,0.18,0.23,0.52,2.0,3.0,0.77
U2015,2026,3,33.0,business,rented,tier1,66656.01,,2714.5491183377435,,41333.71,0.22,,0.11,1.0,917.0,0.91,6.0,,5.0,0.64,3.0,0.65,57216.0,-0.08,0.58,,3.0,2.0,0.15
U2015,2026,4,,business,,,75364.65,3.0,5547.28111767402,1.0,35384.62,0.46,0.69,0.23,,,0.74,0.0,0.86,,0.73,2.0,,207852.0,0.16,0.16,0.34,3.0,0.0,0.12
U2015,2026,5,33.0,business,,tier1,62316.07,3.0,3391.841415416773,5.0,34543.93,,,0.25,11.0,3132.0,0.64,1.0,0.91,6.0,0.84,4.0,0.65,83274.0,-0.2,0.58,0.79,3.0,2.0,0.53
U2015,2026,6,33.0,,rented,tier1,,4.0,,2.0,,0.31,0.74,0.29,9.0,4996.0,0.77,8.0,0.8,3.0,0.51,2.0,0.55,200421.0,,0.5,0.62,,2.0,
U2015,2026,7,33.0,business,rented,tier1,76277.58,3.0,6602.880957878006,7.0,,0.43,0.69,0.31,1.0,4603.0,0.9,,0.6,6.0,0.79,0.0,0.79,93526.0,-0.11,0.4,0.35,3.0,1.0,0.27
U2015,2026,8,33.0,business,rented,tier1,,4.0,5612.797542666935,,45702.85,0.37,0.56,0.16,12.0,4947.0,0.82,3.0,0.73,3.0,0.72,4.0,,10020.0,0.26,0.31,0.34,1.0,,0.51
U2015,2026,9,33.0,business,rented,tier1,67036.55,3.0,9048.71935082536,4.0,50126.0,0.35,,,4.0,923.0,0.96,5.0,0.53,,,1.0,0.71,57416.0,0.03,0.52,0.56,2.0,1.0,0.79
U2015,2026,10,33.0,business,rented,tier1,,2.0,5363.158067996496,4.0,67687.27,0.43,0.69,0.07,10.0,,0.6,,0.63,2.0,0.57,2.0,0.51,,0.06,0.34,0.5,3.0,0.0,0.11
U2015,2026,11,33.0,business,rented,tier1,,2.0,,1.0,72617.55,0.52,0.7,0.1,3.0,5729.0,0.7,2.0,0.57,2.0,0.56,2.0,,42896.0,0.15,0.19,,4.0,2.0,0.59
U2015,2026,12,33.0,business,rented,,59178.39,2.0,7569.59594291166,5.0,42667.15,0.58,0.56,,,4612.0,0.64,1.0,0.59,4.0,0.97,2.0,0.66,59170.0,0.15,0.58,,,2.0,0.42
U2016,2026,1,,business,owned,tier2,67681.59,3.0,4885.22661980453,7.0,48319.04,0.58,0.73,,7.0,1169.0,0.63,2.0,0.75,6.0,0.71,3.0,0.53,,,0.56,0.31,,,0.59
U2016,2026,2,36.0,,owned,tier2,85276.8,,7151.597505169383,3.0,,0.22,0.6,,4.0,1787.0,0.62,5.0,0.69,3.0,0.75,3.0,0.85,33485.0,0.0,0.11,0.33,1.0,,0.13
U2016,2026,3,36.0,business,owned,tier2,85546.82,1.0,2043.7728550079762,5.0,,0.52,0.6,0.24,,2354.0,0.89,6.0,0.79,0.0,0.98,4.0,0.52,137953.0,0.06,,0.6,1.0,1.0,0.23
U2016,2026,4,36.0,business,owned,tier2,73679.01,3.0,154.66481830368562,4.0,24938.96,0.32,0.64,0.19,10.0,1179.0,0.83,0.0,0.82,2.0,0.64,4.0,0.74,130273.0,-0.0,0.51,0.5,0.0,,0.23
U2016,2026,5,36.0,business,owned,tier2,67312.34,2.0,,3.0,41033.61,0.47,0.67,0.21,7.0,4694.0,,3.0,0.8,,0.72,,,,0.27,,0.58,,3.0,0.36
U2016,2026,6,36.0,,owned,tier2,75393.44,4.0,6817.167106669267,4.0,,0.45,0.66,0.16,5.0,5651.0,0.74,,0.67,2.0,0.73,0.0,,134671.0,0.34,0.57,0.45,2.0,,0.67
U2016,2026,7,36.0,business,owned,,69507.54,2.0,3434.681801150311,3.0,34530.77,0.35,0.6,0.22,6.0,4118.0,0.94,3.0,0.53,5.0,0.64,,0.88,12263.0,0.28,0.12,0.74,2.0,2.0,0.31
U2016,2026,8,36.0,,owned,tier2,74759.75,,2914.9039776668824,,46020.16,0.29,0.49,,,2477.0,0.73,6.0,0.88,0.0,0.75,1.0,0.7,16127.0,0.15,0.14,0.33,1.0,1.0,0.11
U2016,2026,9,36.0,,owned,tier2,,1.0,4103.349974982338,7.0,34708.34,0.35,0.42,0.32,12.0,4658.0,0.84,1.0,,3.0,0.81,0.0,0.92,204638.0,0.35,0.28,0.32,3.0,2.0,0.97
U2016,2026,10,36.0,business,owned,tier2,69126.67,4.0,5135.22536820356,0.0,28428.75,0.35,0.73,0.11,0.0,,0.94,6.0,,0.0,0.51,4.0,0.57,87300.0,0.18,0.43,0.65,4.0,0.0,0.82
U2016,2026,11,36.0,business,owned,tier2,76543.28,4.0,4508.39645637668,1.0,19296.54,0.47,0.58,,0.0,2352.0,0.95,3.0,0.74,1.0,0.65,3.0,0.64,57053.0,,0.19,0.5,2.0,1.0,0.4
U2016,2026,12,,,,tier2,59739.05,,8439.444642060433,3.0,44891.2,0.38,0.69,0.16,,974.0,0.97,3.0,0.71,2.0,0.6,3.0,0.6,35695.0,0.39,0.5,0.5,4.0,,0.13
U2017,2026,1,57.0,,rented,tier1,33919.4,2.0,4916.085300852126,3.0,20439.39,0.42,0.67,0.21,9.0,2077.0,0.63,4.0,,,0.51,4.0,0.74,,,0.11,0.53,4.0,3.0,0.25
U2017,2026,2,57.0,business,,tier1,25838.36,1.0,6955.201876109746,1.0,7712.74,0.51,0.58,0.33,7.0,2255.0,0.72,,,0.0,,,0.81,243721.0,,0.47,0.5,4.0,3.0,
U2017,2026,3,57.0,business,rented,tier1,25232.05,2.0,4568.971605641128,0.0,,0.57,,,12.0,4379.0,0.8,4.0,,4.0,0.79,4.0,0.96,112820.0,,0.28,,1.0,3.0,0.71
U2017,2026,4,57.0,business,rented,tier1,9026.06,3.0,4941.458700871745,,6528.99,0.52,0.43,0.15,4.0,4433.0,0.94,1.0,0.93,,0.81,4.0,0.92,92444.0,0.08,0.28,0.59,3.0,3.0,0.38
U2017,2026,5,57.0,business,rented,tier1,,,5514.718223998583,0.0,32766.61,0.5,0.54,0.32,10.0,3544.0,0.83,6.0,0.8,0.0,,,0.96,196460.0,0.26,0.23,0.32,4.0,1.0,
U2017,2026,6,57.0,business,rented,,27120.23,4.0,,4.0,,0.31,0.69,0.27,,4424.0,0.6,7.0,0.83,,0.83,0.0,0.58,,,0.19,0.49,,1.0,0.25
U2017,2026,7,57.0,business,rented,tier1,22146.78,2.0,4091.0665849258103,4.0,18297.63,0.44,0.52,0.07,5.0,3210.0,0.92,0.0,0.72,1.0,1.0,1.0,,23011.0,0.08,0.47,0.49,2.0,2.0,0.32
U2017,2026,8,,business,rented,tier1,21795.2,,2224.531136962524,7.0,7505.31,0.24,,0.11,11.0,4246.0,0.64,5.0,0.77,,0.56,4.0,0.93,41402.0,-0.19,0.27,0.46,0.0,,0.49
U2017,2026,9,,,rented,tier1,,4.0,1553.427642336846,7.0,12485.96,0.51,0.45,0.28,11.0,,,7.0,0.91,2.0,0.96,2.0,0.77,89595.0,0.31,,0.51,0.0,,0.26
U2017,2026,10,57.0,business,rented,,20517.45,3.0,4235.55031177916,7.0,12832.14,0.22,0.6,0.27,,5984.0,0.69,0.0,0.97,5.0,0.93,,0.86,81711.0,0.12,0.27,0.57,0.0,0.0,0.5
U2017,2026,11,57.0,business,rented,tier1,21843.69,,1548.0896703790293,4.0,,,,0.32,7.0,4132.0,0.94,0.0,0.52,1.0,0.5,1.0,0.81,74750.0,-0.17,0.49,0.75,4.0,,
U2017,2026,12,57.0,business,rented,tier1,24402.19,1.0,4717.146865228058,1.0,7612.03,0.36,0.76,,9.0,,0.72,2.0,,2.0,,0.0,,136403.0,,0.34,0.31,3.0,,0.6
U2018,2026,1,,salaried,rented,tier3,118168.52,3.0,6835.871393534366,6.0,102002.07,0.28,0.56,0.12,4.0,3859.0,,8.0,0.91,5.0,0.79,4.0,0.82,0.0,0.1,0.22,0.77,3.0,3.0,
U2018,2026,2,21.0,salaried,rented,,108767.18,2.0,,1.0,63983.95,0.47,,0.23,4.0,5487.0,0.69,3.0,0.83,1.0,0.8,1.0,0.96,0.0,0.2,,0.76,2.0,3.0,0.53
U2018,2026,3,21.0,salaried,rented,tier3,130416.81,1.0,3840.6453960969443,7.0,112451.38,0.3,0.49,0.2,7.0,3212.0,0.99,7.0,0.98,1.0,0.87,4.0,0.73,0.0,0.32,0.15,0.5,2.0,1.0,0.31
U2018,2026,4,21.0,salaried,rented,,121975.68,1.0,,,45209.72,0.47,0.51,,12.0,3621.0,0.92,0.0,,2.0,0.83,,0.51,0.0,-0.17,0.42,,2.0,,
U2018,2026,5,21.0,salaried,rented,tier3,131161.68,,7171.978673168785,2.0,,0.21,0.66,0.17,,4567.0,0.75,4.0,0.78,6.0,0.67,4.0,0.58,0.0,-0.15,,0.7,3.0,2.0,0.6
U2018,2026,6,,salaried,rented,tier3,119359.8,4.0,2390.121580612556,,72882.64,0.59,0.67,0.24,4.0,,0.63,0.0,0.6,5.0,0.83,3.0,0.51,0.0,0.21,,0.72,0.0,3.0,
U2018,2026,7,21.0,salaried,rented,tier3,116804.71,2.0,4299.018433569465,0.0,66456.2,0.34,,0.07,1.0,5134.0,0.97,1.0,0.64,1.0,0.69,4.0,0.52,0.0,-0.17,0.48,0.61,,2.0,0.12
U2018,2026,8,,salaried,,,105349.09,2.0,,4.0,48581.59,0.31,0.52,0.16,0.0,1007.0,0.76,8.0,0.77,6.0,0.67,2.0,,0.0,-0.04,0.31,,,,0.21
U2018,2026,9,21.0,,rented,,122731.03,,4161.1215420086155,3.0,,0.22,0.57,0.34,,,0.77,6.0,,5.0,0.53,0.0,0.51,,,0.43,0.5,1.0,0.0,0.37
U2018,2026,10,21.0,salaried,rented,tier3,105765.23,1.0,7037.277128693065,0.0,56011.0,0.51,0.49,0.09,10.0,3068.0,0.98,0.0,0.68,6.0,0.84,,0.57,0.0,-0.11,0.18,0.7,4.0,0.0,0.16
U2018,2026,11,21.0,salaried,rented,tier3,108099.99,2.0,7105.697576431002,6.0,91119.49,0.45,0.72,0.08,11.0,,0.87,3.0,0.75,,0.86,,0.89,,0.36,0.21,0.42,2.0,1.0,0.29
U2018,2026,12,21.0,salaried,,tier3,123190.3,4.0,2839.792053191808,1.0,87886.26,0.48,0.72,0.09,3.0,2206.0,0.96,,0.76,,0.72,3.0,0.74,0.0,0.17,0.54,0.4,2.0,,0.3
U2019,2026,1,36.0,salaried,owned,tier1,92640.13,4.0,10215.211611154124,6.0,48871.91,,0.57,,5.0,3884.0,0.66,,0.61,0.0,0.76,2.0,0.81,0.0,0.28,0.51,0.46,3.0,1.0,0.11
U2019,2026,2,,salaried,owned,tier1,86870.17,1.0,3141.6022726132755,2.0,41648.12,0.34,0.57,0.16,12.0,3267.0,,3.0,,0.0,0.56,3.0,0.83,0.0,0.37,0.48,0.65,4.0,,0.83
U2019,2026,3,36.0,,owned,tier1,,1.0,8337.272398404151,6.0,31392.38,0.47,0.68,0.21,7.0,5021.0,0.86,8.0,0.59,5.0,0.66,,0.61,0.0,-0.03,0.24,0.41,1.0,2.0,
U2019,2026,4,36.0,salaried,owned,tier1,95443.38,2.0,7843.830846453068,7.0,76455.69,0.31,0.62,,5.0,,0.78,,0.66,6.0,0.59,4.0,0.8,0.0,0.39,,,3.0,2.0,0.47
U2019,2026,5,36.0,salaried,owned,tier1,80041.24,,6600.977907391182,4.0,71172.21,0.54,0.52,0.15,4.0,3791.0,0.86,,,3.0,0.72,0.0,0.63,0.0,0.18,0.44,0.73,0.0,2.0,0.4
U2019,2026,6,36.0,,owned,,94064.76,4.0,,5.0,39435.9,0.48,0.4,0.33,3.0,5287.0,0.9,8.0,0.94,2.0,0.64,0.0,0.89,,,0.56,0.36,,,0.65
U2019,2026,7,36.0,,,tier1,98108.2,,5861.442333518178,3.0,53658.87,0.48,0.55,0.31,0.0,856.0,0.72,7.0,0.93,1.0,0.9,3.0,,0.0,0.26,0.39,0.42,3.0,2.0,0.1
U2019,2026,8,36.0,,owned,tier1,94852.97,3.0,5052.453942613005,7.0,69462.51,0.41,0.44,0.23,12.0,5144.0,,2.0,0.53,5.0,0.55,3.0,0.93,,0.19,0.32,0.55,1.0,1.0,0.22
U2019,2026,9,36.0,salaried,owned,tier1,72036.05,2.0,3008.8559988434254,0.0,26544.54,0.44,0.71,0.21,1.0,,0.64,8.0,0.88,1.0,0.5,4.0,0.83,0.0,-0.04,0.58,0.44,1.0,2.0,0.21
U2019,2026,10,36.0,salaried,owned,tier1,96673.76,1.0,6075.139598491429,7.0,,0.55,0.75,,7.0,1462.0,0.9,0.0,0.83,6.0,0.97,,,0.0,0.33,,0.39,,,0.53
U2019,2026,11,36.0,,owned,tier1,85887.3,4.0,6081.7713324122915,0.0,33067.42,0.54,0.68,0.28,3.0,1021.0,,2.0,0.76,3.0,0.93,2.0,0.55,,0.12,0.2,0.38,4.0,1.0,0.15
U2019,2026,12,36.0,salaried,,tier1,73038.95,1.0,4058.213887081,0.0,,0.23,0.73,0.09,5.0,,,2.0,0.83,,0.57,4.0,0.96,0.0,,,0.3,1.0,3.0,0.41
U2020,2026,1,55.0,salaried,owned,tier2,40970.3,,,0.0,30939.35,0.28,0.53,0.24,6.0,,0.79,6.0,0.84,0.0,,2.0,0.88,0.0,-0.14,0.2,,2.0,3.0,0.82
U2020,2026,2,55.0,salaried,owned,tier2,50851.44,3.0,1591.630664021631,3.0,31942.04,0.49,0.47,0.16,3.0,3939.0,,7.0,1.0,6.0,0.69,,,,0.35,0.59,0.37,,2.0,
U2020,2026,3,55.0,salaried,owned,tier2,49448.34,1.0,6703.774969022955,3.0,26418.18,0.22,0.69,0.21,12.0,5006.0,0.89,6.0,0.84,5.0,0.78,4.0,0.57,0.0,0.0,0.5,,1.0,1.0,0.36
U2020,2026,4,55.0,salaried,owned,tier2,42122.32,1.0,3426.583097008229,,16982.46,0.47,0.69,0.13,7.0,3670.0,0.7,7.0,,5.0,0.7,1.0,0.86,0.0,-0.17,0.28,0.51,2.0,3.0,
U2020,2026,5,55.0,salaried,owned,tier2,46047.63,3.0,8032.582717455967,,30686.08,0.52,0.66,0.16,8.0,4065.0,0.77,,0.62,6.0,,0.0,0.52,0.0,-0.04,0.27,,0.0,1.0,0.13
U2020,2026,6,55.0,salaried,owned,tier2,46049.65,3.0,4739.307057088933,0.0,39589.51,0.39,0.68,,2.0,4015.0,,,0.96,2.0,0.82,4.0,0.53,,0.15,0.25,0.34,3.0,0.0,0.89
U2020,2026,7,55.0,,,tier2,,2.0,7634.733221578491,6.0,16794.08,0.28,,0.23,9.0,3095.0,0.65,8.0,0.6,1.0,0.57,,0.82,0.0,-0.06,0.32,,3.0,3.0,0.39
U2020,2026,8,55.0,,owned,tier2,48273.68,4.0,5737.355030016801,2.0,12218.98,0.4,0.57,0.1,11.0,4250.0,0.84,,0.99,,,3.0,0.95,0.0,-0.08,0.45,0.55,0.0,2.0,0.4
U2020,2026,9,55.0,salaried,,tier2,51720.08,1.0,10126.357948232973,,28353.38,0.36,0.56,0.26,,4277.0,0.84,3.0,0.86,6.0,0.74,,0.77,0.0,0.32,,0.33,0.0,0.0,0.97
U2020,2026,10,55.0,,owned,tier2,45312.86,,6609.159474844028,2.0,34582.03,0.25,0.44,0.05,9.0,4338.0,0.91,5.0,0.92,2.0,0.53,4.0,0.84,0.0,-0.03,,0.41,2.0,0.0,0.3
U2020,2026,11,55.0,salaried,,tier2,47636.09,2.0,6424.675668609533,5.0,28799.05,0.29,0.53,0.06,8.0,5044.0,0.75,,0.94,6.0,,,0.97,0.0,0.26,0.52,0.57,4.0,0.0,0.64
